date,East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber,Wales,Scotland
2022-03-26,0.026787007094937015,0.024617640896710664,0.029790456955314314,0.02258064516129032,0.026009661835748793,0.02515126181400819,0.02518378700576197,0.023069498069498068,0.023392638614327402,0.023141861975323218,0.019949632116932497
2022-03-27,0.025371494099096947,0.0248571869692759,0.030021300588898635,0.02338860217415175,0.025113893036254355,0.02666535055558689,0.023967312770940257,0.026596508012437216,0.02683622422740661,0.02074442863916548,0.02300849773890573
2022-03-28,0.025522041763341066,0.026797255642835836,0.03398956755847215,0.02907516238787504,0.028636380302863636,0.02778383089997821,0.028966037380093804,0.02891722099039172,0.029485012896913635,0.023605031307142463,0.023972118871567843
2022-03-29,0.02839643652561247,0.029154883755849747,0.034566817805080204,0.028811777076761302,0.028200288664372155,0.029849329373313263,0.030012515053484144,0.026978334180255924,0.030900635005813432,0.02254355003984971,0.026323238041324654
2022-03-30,0.02832263978001833,0.027841065571718285,0.03264683816945379,0.029985321870413084,0.028737099303453556,0.028048830278038624,0.027365939893930467,0.027092360319270238,0.028429502816339203,0.023290969150663456,0.024918490917559384
2022-03-31,0.023576470588235292,0.024292742927429275,0.028141788421951097,0.0255697015085054,0.02439852175880534,0.023904159435705088,0.024379069206655415,0.02518844515192659,0.026665444882250526,0.02343258844373321,0.020581698714851677
2022-04-01,0.024856863566540988,0.02370299617936859,0.029574007922043205,0.024678225720668013,0.02572430337700683,0.0262377522992197,0.024102405481929143,0.025903392330383482,0.024158290891062334,0.02213853703069725,0.020524736179688256
2022-04-02,0.02396751510349609,0.0229392420076554,0.02721697244084125,0.02228942652329749,0.02656367004295905,0.024528246428781375,0.02377867540583797,0.026109273974631066,0.023446601941747573,0.02519837664304319,0.022388059701492536
2022-04-03,0.02554171977644867,0.025041780513038174,0.0291915581874625,0.02436593199689888,0.02452000925283368,0.023494670123883607,0.024287009976821525,0.02464839785413948,0.02482016102139012,0.02140546897971185,0.019953990798159633
2022-04-04,0.03332716163673394,0.027446631549764348,0.03547542890375109,0.02993254637436762,0.031575876905126525,0.029535522452679572,0.030674120043583306,0.0323785803237858,0.03251704341585935,0.02718589272593681,0.026347077566937747
2022-04-05,0.02852178948892428,0.027291157664916566,0.033608594161793126,0.029614473400818436,0.0297438205618694,0.029728741065901287,0.030155450609996064,0.027838792856460702,0.028811690102012684,0.02606333795654184,0.02301490349376985
2022-04-06,0.027886520709487217,0.028675240485152655,0.031643137154423635,0.027216856892010536,0.02809031764255645,0.027793960923623445,0.028323900307814516,0.026883774233597554,0.026893727898753026,0.029058058576442832,0.023745519713261647
2022-04-07,0.025813364504188585,0.02400171058961886,0.028215853880329444,0.026913743657621884,0.026354718156337588,0.025122584366887798,0.025600242369158525,0.02541796267496112,0.026346964886509026,0.024268971232390198,0.022200869829068475
2022-04-08,0.023199845976126298,0.023775534041062113,0.029591321897073662,0.02318936146829322,0.021991141921817833,0.024258798035656493,0.024125243845223104,0.024247371200845056,0.024361786531012276,0.020511921458625525,0.02094423163026715
2022-04-09,0.022475401346452616,0.02301379135290634,0.0247815023785817,0.02430678466076696,0.020606260025500762,0.02248840803709428,0.02058607859645311,0.02357024450891007,0.023105128333919332,0.021349647293838567,0.021829632792485055
2022-04-10,0.021103483346046274,0.02300515248572622,0.025147401617989854,0.023084134052027184,0.021988761299780113,0.021452771995928228,0.021443528507434993,0.024975887100868066,0.021677662582469368,0.02168422349534898,0.019829435462774027
2022-04-11,0.025245788251568597,0.022540425763597757,0.02608924575490325,0.026524902070509233,0.02637587591528226,0.02503066034250927,0.024112748238308775,0.02543214782435923,0.025742003649985593,0.021701336850308735,0.022118269181878272
2022-04-12,0.025421620814884832,0.022407489474850432,0.026374452770391858,0.022100706311232628,0.02494231840241865,0.024372098559695275,0.02509838671844458,0.0255862480127186,0.026132066324057016,0.023511543134872418,0.024320974904471753
2022-04-13,0.022392218450782715,0.022447441159226065,0.024485100788781772,0.02337363270005757,0.022500305710675416,0.022623330690895786,0.022395847269419098,0.02359957184362098,0.023732844473071397,0.020173267326732674,0.020448208199938037
2022-04-14,0.021667498751872193,0.020178074261929045,0.025855614973262032,0.02611384721108693,0.02290868454661558,0.022038402962343596,0.02411984629764254,0.023989204857813983,0.023088662432924727,0.02346988539380639,0.0220946326959553
2022-04-15,0.019171659286272468,0.01976295955353547,0.021097164630729574,0.02124896706410105,0.021827369118621605,0.019582224880759364,0.02124746727999562,0.02114518999267246,0.020941343905662296,0.020061825752318466,0.021592370338619802
2022-04-16,0.017748963758103944,0.018869028464441388,0.02081899518238128,0.02278481012658228,0.019212825515310884,0.01759404263479178,0.02041158707079745,0.020620221815440938,0.018736204506955494,0.01672478367557794,0.018700787401574805
2022-04-17,0.019686894601811614,0.017964949299572125,0.02028107861060329,0.02042766694540676,0.019182510314320955,0.01853808471808664,0.01950552517021989,0.019839776332060865,0.020121449156031288,0.017107708079707823,0.020087336244541485
2022-04-18,0.021920563097033684,0.018263076583535643,0.022708338932036227,0.02091713596138375,0.020294468762435337,0.019785580919111003,0.01938934113122053,0.021329415340966662,0.021256886548681197,0.017530999938916377,0.017912934805248908
2022-04-19,0.01956996899303614,0.01884843069362225,0.023073398204803364,0.019492025989367986,0.01977633418304416,0.020086061398573753,0.020264482278616554,0.019904825257125315,0.01902051819679497,0.020158028992720713,0.01790869239816102
2022-04-20,0.018899359608476076,0.019127316198445904,0.02217946956163254,0.021607503264869998,0.019746708881853023,0.01853751010006837,0.02042370346196731,0.018769716088328076,0.018853657307052477,0.018071527865537722,0.019207942160353944
2022-04-21,0.018441751700680274,0.0183344506951934,0.020714728594780452,0.02040816326530612,0.016989466530750934,0.01855592022216612,0.01800835807764214,0.018577494692144373,0.02028177736491717,0.017819639788709984,0.018039003250270857
2022-04-22,0.017929319100424914,0.019337016574585635,0.022582749062449045,0.019328226281673543,0.017332452954770552,0.018754277891854895,0.018415030070786098,0.01890831252229754,0.018337037785411195,0.020037105751391466,0.016300268096514744
2022-04-23,0.01684809364914392,0.01732192695061279,0.019840324118207818,0.018848700967906265,0.016454352441613588,0.016668590176907985,0.017257771759486014,0.019144267690619856,0.016309288273354365,0.01758944633220068,0.016592983866337487
2022-04-24,0.015894542692850167,0.015125194680723613,0.017184440482800947,0.019228428866983085,0.014666202454521717,0.015867074599661503,0.018138533046139892,0.017002724795640328,0.018281151502416475,0.01859203387587667,0.014236072189216456
2022-04-25,0.014637002341920375,0.015764582238570676,0.019090909090909092,0.021289319459394808,0.017128874388254486,0.016128006107647284,0.01564208224707762,0.015698080748346863,0.01699454114738902,0.016299075092167388,0.016809492419248517
2022-04-26,0.01444648847527324,0.014858131694364054,0.017715848266232254,0.017965525613012866,0.015281840806881195,0.014424482635391962,0.014678951585212315,0.014173054651739922,0.01604250221365696,0.013440860215053764,0.017098762005218454
2022-04-27,0.01580098414434117,0.015247776365946633,0.019670234307202775,0.019399707174231333,0.015498383739981402,0.015493782956838748,0.014757834757834758,0.016912736888497135,0.015532038119307113,0.014307377859827256,0.015475520540236353
2022-04-28,0.018839487565938208,0.017251618267118,0.01909828202668527,0.018774703557312252,0.016818712438929483,0.01560057321521626,0.01726978355962052,0.018043478260869564,0.01769355598597079,0.016601307189542485,0.01777977831542227
2022-04-29,0.01532608695652174,0.01689783442429136,0.018603857313534734,0.017489069331667707,0.014456042276280735,0.014881662926355664,0.014951233826118548,0.016096904441453567,0.016179704681118443,0.014968707658558617,0.015452042479069505
2022-04-30,0.01385154880187025,0.01283076824624836,0.014775992169987056,0.01437699680511182,0.01397889279763007,0.012454556523856738,0.011677802979219028,0.012247541659306365,0.013070785944661347,0.012019566736547868,0.015113944975794073
2022-05-01,0.014486243683323975,0.014849332090711402,0.019025114362749552,0.014435360245273378,0.016189624329159213,0.015448234127317655,0.015401094288278377,0.016494268940452892,0.015834545160769105,0.01367487158962044,0.015356767488029896
2022-05-02,0.014531258472049016,0.014675429909066354,0.017726859855255062,0.015031055900621117,0.014411217380014715,0.015545565999182673,0.01473107228502912,0.013882057167841723,0.015022480825178524,0.014159869494290375,0.016248655381305554
2022-05-03,0.01704199634814364,0.01671461014383043,0.0194847115441047,0.013482574408547443,0.01586813186813187,0.016210789638260757,0.015254286629210212,0.015894039735099338,0.015544041450777202,0.01525593844095015,0.018094299135881228
2022-05-04,0.01486471439706046,0.015609371684902859,0.01966409658717351,0.017002918411369115,0.017818455144360437,0.015981163268373327,0.015535064019734524,0.01651458321670492,0.01599956611346133,0.01361906669337072,0.01798225128444652
2022-05-05,0.015007362102163326,0.015149172978822074,0.018068102849200834,0.016638720495292143,0.0157251019219569,0.014461766389440722,0.013912272928666371,0.013588037978281882,0.014332425068119891,0.014393373616674587,0.017571604287471447
2022-05-06,0.015187496548296238,0.01586870606691405,0.01867743563856638,0.0169785599206841,0.01686608680294936,0.014432029795158287,0.015072614708094659,0.014913873754884156,0.015080213903743315,0.014141818424387966,0.01836605446485117
2022-05-07,0.014725327563409064,0.014507839437902544,0.01873029019208104,0.014993122420907841,0.013480214523844035,0.014462037152474754,0.013855924049008917,0.01599756690997567,0.014855491329479768,0.01276194619679501,0.01507378554689974
2022-05-08,0.01513892187128948,0.014653439668028269,0.01612288942490796,0.01521532400489064,0.016358097023670026,0.013297020185837873,0.013846873538125682,0.015048201269691983,0.016097504886742556,0.013190730837789662,0.016401590457256462
2022-05-09,0.01697271621386781,0.015044078190877731,0.019901260310938026,0.016361762432362793,0.01798922472833531,0.015337369789394706,0.015018315018315019,0.014735980352026197,0.01652938557435441,0.012474736915464493,0.017988601282355736
2022-05-10,0.015951138519924097,0.016219547799007365,0.020117932708983696,0.0176098938029305,0.015485687470671047,0.015504423528580762,0.01641684511063526,0.01497434673666627,0.015853937728937728,0.013759178726741284,0.018595168962747884
2022-05-11,0.015409951770379956,0.015584499740798341,0.01859360152043079,0.016193790149892934,0.014399465980069612,0.014556196170545946,0.015761984704346203,0.014416775884665793,0.016669570773073124,0.013289511288939697,0.016056758775205376
2022-05-12,0.014689680499449137,0.014163460262703993,0.017538151173006215,0.014506637470918297,0.014029505351460804,0.014001608539884478,0.013567565837893187,0.014292694844857073,0.016782475562360146,0.01487879227754391,0.01721280122402142
2022-05-13,0.015893495982640313,0.01747696218620909,0.021137705937208578,0.01690540714930959,0.019216521578070012,0.017617857390821355,0.017209924592556554,0.016262064931266453,0.016006312348531816,0.016847596221626956,0.020110126885324396
2022-05-14,0.013095464034921237,0.0153011881735286,0.019289785181937746,0.01685866816521495,0.016536471543065843,0.014727512728644164,0.015431184812292303,0.014744200826183667,0.015665000609533096,0.014738889720185545,0.016593654586486126
2022-05-15,0.016523830075836982,0.016253406900219373,0.020518463380691934,0.01592623637887678,0.015608128006282517,0.01714572972584786,0.017153809295639675,0.016892929541126606,0.01562592482983131,0.014508523757707652,0.017473466217965312
2022-05-16,0.014591612788421615,0.0169921875,0.02177628663670317,0.01818181818181818,0.01692365550959007,0.01730817073604151,0.01636960019804431,0.01731678486997636,0.01677330105481584,0.015509340853013746,0.020594965675057208
2022-05-17,0.012677703243276509,0.015511163337250293,0.01927554980595084,0.01371396585502379,0.014212262320527745,0.01520165836273048,0.016228279929858123,0.01691162905110387,0.01471198908465326,0.013694638694638694,0.018796752125823157
2022-05-18,0.013700298362053219,0.01326903890921184,0.018114770007116518,0.011513157894736841,0.01352929725520732,0.014659478173064787,0.014275853413654619,0.01566736968966556,0.013177420312221761,0.013066705168928675,0.016396544113010027
2022-05-19,0.011130926757272,0.01119978539333378,0.016451887224439066,0.010924369747899159,0.01211643599468059,0.01442403402407022,0.01376102646351243,0.014877461571701956,0.014743628006924133,0.012097071623515527,0.016289181647089365
2022-05-20,0.013654816090540043,0.013385984873837093,0.016556291390728478,0.013974287311347122,0.011807133682442447,0.013363028953229399,0.01400800457404231,0.012235612395474669,0.012734262373858721,0.013997801392451447,0.016766926916677333
2022-05-21,0.014255976786728065,0.012146032412755085,0.015083164020799615,0.010325541373870643,0.01335281668850146,0.012874880611270297,0.010782397735696475,0.012623985572587917,0.013318670576735093,0.011299006597406536,0.01741857981847304
2022-05-22,0.012962732145082886,0.012017316017316017,0.015868737576227216,0.013954130975407571,0.013153357308241785,0.013958125623130608,0.013467902051621444,0.014419209109474597,0.012706784943658594,0.011415863602668644,0.01660957797453629
2022-05-23,0.013949539058709364,0.014641094438371593,0.01911665650960644,0.013515377189353193,0.013921339563862928,0.01502311941130962,0.014013382148718596,0.014765506807866868,0.0138872473702872,0.012235737040254852,0.01782051282051282
2022-05-24,0.013613018996349235,0.012680115273775217,0.01809476638599967,0.016478989288656962,0.014192139737991267,0.014128843338213763,0.014480655000802697,0.013728990949947669,0.01420592520641088,0.012966083070837301,0.017508592179495495
2022-05-25,0.01379779730231407,0.013511659807956104,0.01730242501169083,0.01640279560690344,0.015315226011102299,0.01382160959096265,0.015123977671037259,0.014012028024056048,0.01536507168350372,0.012389643148601527,0.0189453125
2022-05-26,0.013223663397658968,0.013981848126993027,0.016935263589183285,0.01673101673101673,0.01568353229109435,0.013136821232458816,0.015054684411648438,0.013587126667084089,0.014594064262938435,0.012484957882069795,0.017384933058016385
2022-05-27,0.014559726530353865,0.013182869172102011,0.016444924697778078,0.01422070534698521,0.013246033744648703,0.013411885051810036,0.01278901490929896,0.011868300153139357,0.013655011940481293,0.011805660662933253,0.01692785822918733
2022-05-28,0.01365623948873192,0.014583409099174455,0.016667267938958837,0.01611187110503116,0.01277401894451962,0.013129758788145247,0.01259607173356106,0.01388982084144132,0.014416430781383714,0.009486293110378647,0.016316196638300865
2022-05-29,0.016039968445963712,0.014180333739167801,0.019065776930409915,0.01434006438396254,0.015303732236739368,0.01569422838351417,0.014801840785768253,0.014350602330327167,0.015474617852424986,0.013385518590998043,0.01647850781852605
2022-05-30,0.01371531115811062,0.014503467455204703,0.019103949962607926,0.016018306636155607,0.014839367669556349,0.01529865637887455,0.01503935689164294,0.014109685245482985,0.015542758065514892,0.012771489752217804,0.02010419449639327
2022-05-31,0.01622874806800618,0.01378070701018574,0.019348798502028502,0.014592149423610097,0.01505575253070243,0.016028824617781674,0.015315803740851178,0.014275563594083069,0.016289084441115896,0.013307839388145315,0.0195152013147083
2022-06-01,0.014533520862634786,0.01477669546039331,0.018727396426397393,0.0123904502870958,0.014752090323267828,0.015627828395583177,0.015892724112242365,0.01454956152006378,0.013406380921688688,0.011548640628759323,0.019280838786855253
2022-06-02,0.01391578796356072,0.013843293912905905,0.018278074039724864,0.013729246487867178,0.014515944679391931,0.013792955049168333,0.014232999472851872,0.013876967095851216,0.014624724061810155,0.013001359619306594,0.01741514747295094
2022-06-03,0.015494224251227779,0.014009494037281463,0.018855779788724394,0.01643489254108723,0.014525200677114618,0.01580902528599772,0.014882046005732343,0.012833031106151485,0.01414903651798949,0.011379682697898496,0.019452976451660085
2022-06-04,0.016474694589877836,0.017020462803595333,0.019666090095510267,0.013560944479897894,0.01599683454864055,0.01727234753550543,0.01605828832421068,0.014518288815279442,0.014730725048989797,0.015007833759379896,0.01642392314843508
2022-06-05,0.01713661500648597,0.01688297199806627,0.020446027681917698,0.01357042583060365,0.017341040462427744,0.01834143928777512,0.017758924398748967,0.01605691056910569,0.017742249951257553,0.0147378593863252,0.020877591385246502
2022-06-06,0.01910786057850695,0.018165304268846504,0.02215772334701968,0.017554299315679856,0.018084822619365164,0.01961713045194395,0.01730674717405041,0.018888144675150702,0.01765083440308087,0.016693163751987282,0.02322599031062981
2022-06-07,0.018354860639021073,0.018632162661737523,0.024822695035460994,0.01828346932608039,0.01690338607765837,0.01882979149157562,0.0189063817824009,0.01911994033493796,0.018503937007874015,0.017566478646253023,0.02322288303596715
2022-06-08,0.017257587966693525,0.01829694805433862,0.024210183476278364,0.016474464579901153,0.017341968634587594,0.019727808739197158,0.018923420390517028,0.017004268003522796,0.018197179437187235,0.01596982585667282,0.025193525686136524
2022-06-09,0.019109461966604825,0.018970004109026162,0.02233933247157867,0.018778689664765615,0.018285431119920714,0.018868976799524092,0.01834092156672802,0.020069375619425175,0.01958050436469447,0.016937720152889156,0.026128421190149586
2022-06-10,0.017450835626552117,0.01782294888790691,0.020945606093267226,0.016714350248456557,0.016064904362776702,0.01673238196265236,0.017883911451978388,0.016278284363390745,0.016149068322981366,0.015961756603467832,0.023898748497489925
2022-06-11,0.017798427448177268,0.017921995894520763,0.02048927303596234,0.018852723171124717,0.016201466659087033,0.017173710345425766,0.02014583176727054,0.017641597028783658,0.020450462898991294,0.015017064846416382,0.0230718035938771
2022-06-12,0.01775985282671761,0.019532746074301034,0.022691292875989446,0.018992308899701774,0.01713620230700976,0.018626532697547684,0.019423233746015272,0.01668231385859753,0.015959964833975788,0.016253351206434317,0.023598387687797727
2022-06-13,0.017813821307271088,0.018240302743614004,0.02250590318772137,0.02005597014925373,0.019359438411758252,0.019244742469222944,0.01935063052616321,0.019000898224279694,0.01969747899159664,0.01658195150404133,0.024124066628374498
2022-06-14,0.020983978448886997,0.02100664767331434,0.02547152194211018,0.018124507486209612,0.019624240396944864,0.020463645943097998,0.01739933505725896,0.02022344788573045,0.01861378096656288,0.018006593963986812,0.027066356228172293
2022-06-15,0.019774611949819266,0.019851691642206088,0.023417531198316043,0.016897328612809785,0.0203364867161389,0.020090374864755924,0.019257324127635752,0.018536931818181817,0.021283947204754336,0.018346296922556644,0.026939017169923033
2022-06-16,0.017817049322807272,0.01703181853371526,0.021755667123079265,0.02043114543114543,0.0178755586112066,0.01939760833883998,0.01723428913230401,0.017943359515745477,0.017737430167597764,0.017164816396242528,0.026290525072003544
2022-06-17,0.018177899123437275,0.016329674561910264,0.02122085407388001,0.018360240582462804,0.019256605463502014,0.018865143699336773,0.0178359096313912,0.01861288039631989,0.020011040574109854,0.01571659162348144,0.02485411713853469
2022-06-18,0.01859799713876967,0.019226965225303635,0.02408052651955091,0.019891500904159132,0.01935557980586985,0.019005054997505044,0.01826926661943999,0.02070408310489107,0.018179235903990912,0.01594786933036097,0.028128544423440455
2022-06-19,0.018947821718222926,0.01980081092784317,0.025869998466963053,0.022900763358778626,0.021067015885668734,0.020057367925336075,0.020513775130305285,0.020699603317706455,0.02029186935371786,0.019079685746352413,0.028653931585961794
2022-06-20,0.021222945997058207,0.021645680374329516,0.024942541727892693,0.0190460947503201,0.020854469620110474,0.022333445491251682,0.019429287715676154,0.02100870057296456,0.021647090958754438,0.01753797096584711,0.026875045643759584
2022-06-21,0.02149444484786871,0.02092215379756829,0.02569853639992397,0.02518447224895733,0.021776702385067404,0.022903718359534614,0.022859549701332516,0.022758975111959474,0.021150173304095635,0.02247191011235955,0.031023784901758014
2022-06-22,0.01848375451263538,0.021683623364889815,0.02804882715340757,0.022146230255658688,0.022024663034126757,0.02236147474140521,0.023345421577515867,0.02253623188405797,0.019617425300195477,0.018183377648168797,0.027565084226646247
2022-06-23,0.020261013771721105,0.021739130434782608,0.02662766276627663,0.020110282192669478,0.020792246576886234,0.022860554880259315,0.023289503008691776,0.021567784465462883,0.020917303683113272,0.020534943917169975,0.024670194529328462
2022-06-24,0.02385518140676536,0.024540638967058433,0.0277607173565901,0.023239680887963927,0.026906104437362098,0.026092260425608818,0.02766534365544072,0.02425772880318335,0.022913997135750357,0.023158659522295885,0.031383968292485645
2022-06-25,0.02251737180051016,0.02145531342997024,0.02714279063271102,0.022396856581532416,0.023224622335168713,0.02388786693266316,0.025972862836415745,0.022781668291818102,0.02014636246233319,0.022816436093330582,0.027937551355792935
2022-06-26,0.023908336340671237,0.023874223602484472,0.02991126800877779,0.025168450257629805,0.02390772457182803,0.023923066789619286,0.026617018342297613,0.02513916322499551,0.027087071691019395,0.02408637873754153,0.030272817909906644
2022-06-27,0.026822558459422285,0.02657653486433929,0.0329729974218644,0.02854387656702025,0.026869158878504672,0.028337118344688366,0.02930889449683446,0.027959237000261303,0.02525,0.026222177050513263,0.03260869565217391
2022-06-28,0.028250065393669893,0.026984950700570835,0.03664897299792292,0.02908103916246607,0.026599069379818045,0.02826064595762189,0.030703510879722333,0.02953990937608923,0.029525032092426188,0.031313131313131314,0.03358277057857273
2022-06-29,0.030685124768538928,0.028104145126421655,0.037101822868716626,0.02995073891625616,0.026177285318559555,0.030709243354825555,0.03038587370591135,0.028018562297522108,0.026519337016574586,0.028876333961079723,0.0337037037037037
2022-06-30,0.028923076923076923,0.027398541238077428,0.03450646136926038,0.02453271028037383,0.02701189643107068,0.028623722609181963,0.03148659481606841,0.025852247831040225,0.025284450063211124,0.02575599582898853,0.030414071088310738
2022-07-01,0.03140626370734275,0.03125440616628284,0.04137054643008425,0.026536585365853658,0.0314535125398365,0.030824721170571983,0.03484646194926569,0.032479535252178504,0.030186420386523003,0.02907037540520757,0.03777409250046066
2022-07-02,0.02825386932585437,0.03167574931880109,0.038274182324286705,0.029181494661921707,0.02945723119203023,0.030943704448353856,0.03429631592896899,0.03078054417480828,0.03148148148148148,0.02706410576203542,0.03469781154325887
2022-07-03,0.031788905048826095,0.031603216555136926,0.0392622765331523,0.03254641301856521,0.030850706119704103,0.03317332681077445,0.032084134102071324,0.030894478655672686,0.029052458679807002,0.033995037220843675,0.033367151392176754
2022-07-04,0.03459875060067275,0.037084563069421275,0.04455807158509861,0.033217391304347824,0.03778165069090004,0.03668217269550325,0.03777714725791415,0.037419559863351076,0.037045630317092036,0.03407900999524036,0.03783601584225162
2022-07-05,0.031032104819554058,0.033377016954705546,0.0413353902139947,0.03313407344150299,0.03375678415936065,0.03266135333645882,0.035226343855824994,0.034552540848448506,0.033138977046276476,0.03277060575968222,0.03679092382495948
2022-07-06,0.03264851090938047,0.033540214249277334,0.041830933311200566,0.028939474148579496,0.03501512999444204,0.0320476989006894,0.033518646268717284,0.028941477454429165,0.032775768535262206,0.03195915279878971,0.036844313890054554
2022-07-07,0.02670756340240892,0.028949075575737917,0.036617576436689614,0.024846834581347857,0.030047225501770955,0.02904472176577697,0.03277415346380864,0.026604187136270878,0.030269472129937247,0.027522107922757624,0.029911403722669268
2022-07-08,0.025264643613267468,0.02718653619160035,0.031166059535636753,0.024094463060475507,0.028743907842268497,0.027118080106475897,0.02859211002533478,0.02509543333804609,0.024488403819918146,0.02273684210526316,0.030354630932109276
2022-07-09,0.022859883302693628,0.024347378798919798,0.031844464929187966,0.02346146904890814,0.02776381909547739,0.02548546532055937,0.02459117176933481,0.025881978179501473,0.023433874709976796,0.02261666189521901,0.026413816457839485
2022-07-10,0.023184917769755314,0.023221557923923403,0.028777285129604365,0.022743682310469315,0.024320366715477177,0.024702501128239233,0.023757203864173473,0.024390243902439025,0.02395303326810176,0.021185635569067073,0.02588378354903153
2022-07-11,0.025067214929622016,0.02621036481418343,0.02992899603698811,0.0251381707969335,0.026376075784781128,0.025537820957668284,0.02566268452596436,0.025135764158262217,0.024197830539330955,0.020701985508610143,0.022271524874136018
2022-07-12,0.025604325699745547,0.024497352219399835,0.02944361152756955,0.02796961325966851,0.025851276915373058,0.025503984997655885,0.026150160393064524,0.02728068082398791,0.025943215734292494,0.02197594013450791,0.027532378420104642
2022-07-13,0.020931747841668024,0.02320647703164913,0.025296676379914694,0.023643202579258463,0.025119236883942766,0.02272026562314716,0.022335989430659346,0.02422480620155039,0.026552128074970715,0.021119221411192213,0.023419601187950785
2022-07-14,0.027406093825568273,0.024054982817869417,0.029820226633722417,0.024315006350934493,0.02643584775951503,0.023837140489998816,0.022567931964322753,0.025118369312254234,0.025220582493948623,0.021239282930631334,0.02303394929093253
2022-07-15,0.02664516624433694,0.025295527816814087,0.030993171689086968,0.02639196322152222,0.02900626678603402,0.02401628222523745,0.024231934227607096,0.02843601895734597,0.027340879023960016,0.022820800598578377,0.028665568369028005
2022-07-16,0.02116892974614152,0.022226262442616246,0.025999101930848676,0.019626524390243903,0.022680274831565605,0.021676871420106655,0.022357723577235773,0.023865349187740748,0.023830680992002584,0.01908241981323589,0.023457235654998194
2022-07-17,0.020828228375398185,0.020309734513274336,0.02466053438458169,0.020213156927600145,0.021990140114167098,0.019966843824662343,0.020030425963488845,0.022245936627811526,0.01876547153238042,0.01730138212190514,0.020825916696333213
2022-07-18,0.018217979315831346,0.01809153713298791,0.02083245120040649,0.01674468851278358,0.018498777199473255,0.019585361287907152,0.01894000975451146,0.01964019168827088,0.017592167661006578,0.01455842653297339,0.021540355196061192
2022-07-19,0.01844960012669253,0.016030501278107533,0.020235873069743764,0.017699115044247787,0.016466595437118973,0.017349454161286536,0.017593158216249235,0.018415046824584873,0.01519663993890798,0.016869095816464237,0.017818898312344726
2022-07-20,0.01720164609053498,0.017063333776536807,0.020733094217478786,0.015310828260468548,0.018739797584067908,0.01572853710041506,0.018493723849372385,0.015467714215565921,0.017998105462582886,0.01516477107028288,0.019137490078490166
2022-07-21,0.020477815699658702,0.019674746310985067,0.019848937291410504,0.01789300712068651,0.020822522055007783,0.01964190917426765,0.01958970909702371,0.022262383964511624,0.021010038129328456,0.018456705281759276,0.0205007415161825
2022-07-22,0.019570253215113027,0.020700981027702146,0.023150327356754676,0.021215390147428983,0.021952126999875976,0.019719360402778427,0.020478929547586993,0.0222117202268431,0.019186668705090965,0.017014322791502452,0.023331339201777625
2022-07-23,0.01999487310945911,0.019027087824538384,0.020343351590187325,0.018289085545722714,0.01939669587318574,0.018360538847436908,0.02087055030281905,0.021085612668303836,0.021057867683634556,0.017661816357250375,0.02113953910361096
2022-07-24,0.02146558105107328,0.018877411097906572,0.02080694771123575,0.017976668579078217,0.019856770833333332,0.01826621502948187,0.01978324445209014,0.020455486542443065,0.021324175385352608,0.018336096752170097,0.01775834374442263
2022-07-25,0.02006109138941633,0.019508095195965674,0.02263986013986014,0.016342269555637164,0.020102733210729914,0.016999903409639718,0.020639315378806946,0.019946047576228237,0.020652846534653466,0.01680509947846243,0.020529396348388223
2022-07-26,0.020578420467185762,0.01911512027491409,0.024098919123522734,0.017070979335130278,0.01945015896764541,0.020128087831655993,0.01902852232270737,0.01911290322580645,0.01935828061885527,0.017593040115998066,0.02247853173935006
2022-07-27,0.018832726303633293,0.019250929190889166,0.020438498699368264,0.016308671439936355,0.01863267021574671,0.01848660504464985,0.017994393706483407,0.019557293981687263,0.02000858737655646,0.01762532981530343,0.019835329341317365
2022-07-28,0.01838270311458234,0.018637399047421826,0.021117758347394794,0.02040816326530612,0.019730474275928823,0.01801699716713881,0.01953125,0.01923813169984686,0.021482958665699783,0.015975175267210664,0.018192783194290883
2022-07-29,0.016436339847902527,0.01627429998216515,0.019517592387696393,0.014689680499449137,0.015845410628019325,0.015899581589958158,0.016325483995042522,0.017861572810716944,0.018607207348669233,0.016766467065868262,0.021406457319770013
2022-07-30,0.01828184511214558,0.017914927543028654,0.019148341408870666,0.017624521072796936,0.019305281761946843,0.01606995460173339,0.01813196532814435,0.019998268548177645,0.019153965278343794,0.014046959909771353,0.01817185645146562
2022-07-31,0.01569090602328328,0.01651063044781626,0.016898930506041947,0.01839908952959029,0.01586333129957291,0.01758819114335752,0.01619644723092999,0.017156446407338204,0.017977164142845576,0.013338763873332654,0.016094718342429006
2022-08-01,0.015923835200943634,0.014776064610866373,0.018892714751721638,0.016450551577317594,0.016199502587887344,0.01574294795391339,0.01556689440456629,0.01536902550244891,0.01847290640394089,0.015648662291771833,0.02008178100863244
2022-08-02,0.019145556391606054,0.015881658952718033,0.018998428026049854,0.01809954751131222,0.02107773623823643,0.01771320529405911,0.0174466073653904,0.01778374297458267,0.0215312926809673,0.01701610452749924,0.019050198627663415
2022-08-03,0.01681453316434305,0.015034105145932904,0.017167971432495537,0.01638396299151889,0.016937850093358228,0.014962278908989983,0.015877836102555203,0.01723700887198986,0.018011469186656973,0.015350434255705918,0.01762863534675615
